hash,source,init,data,
4EFF4927,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageRestraint",
D755C9B7,CRC2,FFFFFFFF,"nActEm013::L4DamageRestraint",
AD537293,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageRestraint",
11DB3D34,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageRestraint",
424A54D0,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageRestraint",
2ADB9469,CRC2,FFFFFFFF,"nActEm013::L2DamageParalyse",
ABF06A98,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageParalyse",
821409B,CRC2,FFFFFFFF,"nActEm013::L4DamageParalyse",
64C0CC10,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageParalyse",
94D93636,CRC2,FFFFFFFF,"nActEm013::L2DamageSleep",
9105CEF0,CRC2,FFFFFFFF,"nActEm013::L2DamageSleepEnd",
8A3ADB42,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageSleep",
102E3001,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageSleepEnd",
7BE493D6,CRC2,FFFFFFFF,"nActEm013::L4DamageSleep",
B3FF1A02,CRC2,FFFFFFFF,"nActEm013::L4DamageSleepEnd",
E124E377,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageSleep",
DF1E9689,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageSleepEnd",
72288BE8,CRC2,FFFFFFFF,"nActEm013::L2DamageStun",
9037977A,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageStun",
9A9D41AB,CRC2,FFFFFFFF,"nActEm013::L4DamageStun",
E55E562A,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageStun",
8A0C71A1,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageParalyse",
20D89F02,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageParalyseEnd",
A8F6A553,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageParalyse",
2EA42387,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageParalyseEnd",
585E7EB8,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageSleep",
31D22B38,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageSleepEnd",
B763DB58,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageSleep",
1328FFCA,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageSleepEnd",
F917905C,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageStun",
50C474B3,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageStunEnd",
11A25A1F,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageStun",
A8063F05,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageStunEnd",
FF618D81,CRC2,FFFFFFFF,"nActEm013::FlyDie",
61857C3E,CRC2,FFFFFFFF,"nActEm013::L4DieDown",
BC7C175,CRC2,FFFFFFFF,"nActEm013::L2DamageRideAccept",
908A9417,CRC2,FFFFFFFF,"nActEm013::L4SwitchL2DamageRideAccept",
D8842A13,CRC2,FFFFFFFF,"nActEm013::FlySwitchL2DamageRideAccept",
816B18F8,CRC2,FFFFFFFF,"nActEm013::L2RideTired",
74A6205B,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageRideDown",
D7F63042,CRC2,FFFFFFFF,"nActEm013::L2RideRageHead",
ABADCD6C,CRC2,FFFFFFFF,"nActEm013::L2RideRageBody",
C327283,CRC2,FFFFFFFF,"nActEm013::L2RideRageTail",
A2F9F2DA,CRC2,FFFFFFFF,"nActEm013::L2RideFinishBindVoice",
9B41126,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabCarry",
C0EF2D49,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabHitWall",
B23333E4,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabHitGimmick",
30E89ED7,CRC2,FFFFFFFF,"nActEm013::L2DamageClawGrabTurnL",
CAE7A3B4,CRC2,FFFFFFFF,"nActEm013::L2DamageClawGrabTurnR",
B4CB0302,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabTurnL",
4EC43E61,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabTurnR",
DB19ECD,CRC2,FFFFFFFF,"nActEm013::FlyDamageClawGrabTurnL",
F7BEA3AE,CRC2,FFFFFFFF,"nActEm013::FlyDamageClawGrabTurnR",
CF1DA18,CRC2,FFFFFFFF,"nActEm013::L2SwitchL4DamageClawGrabDown",
F81D945E,CRC2,FFFFFFFF,"nActEm013::FlySwitchL4DamageClawGrabDown",
F34C9B32,CRC2,FFFFFFFF,"nActEm013::L2DamageClawGrabChance",
5719EF4,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabChance",
4F37712,CRC2,FFFFFFFF,"nActEm013::L2DamageClawGrabChanceExtend",
B8AA2AD5,CRC2,FFFFFFFF,"nActEm013::L4DamageClawGrabChanceExtend",
547806E3,CRC2,FFFFFFFF,"nActEm013::L2QuestStartSleep",
64D09C66,CRC2,FFFFFFFF,"nActEm013::L2QuestStartSleepEnd",
4A900F66,CRC2,FFFFFFFF,"nActEm013::L2QuestStartLoockAt",
BCB09C74,CRC2,FFFFFFFF,"nActEm013::L2QuestStartVoice",
18BBF6CC,CRC2,FFFFFFFF,"nActEm013::FlyDemoBindVoice",
9649ABFC,CRC2,FFFFFFFF,"nActEm013::FlyDemoAssaultStart",
C6F09602,CRC2,FFFFFFFF,"nActEm018::IdleTired",
3BF5C8E3,CRC2,FFFFFFFF,"nActEm018::IdleTiredCombat",
8A4D1720,CRC2,FFFFFFFF,"nActEm018::Threat",
3DEA66CB,CRC2,FFFFFFFF,"nActEm018::ThreatShort",
A125E390,CRC2,FFFFFFFF,"nActEm018::ThreatFly",
149D88DE,CRC2,FFFFFFFF,"nActEm018::ThreatFlyShort",
1DBC30AD,CRC2,FFFFFFFF,"nActEm018::ShortDownStepFly",
C25CBC4F,CRC2,FFFFFFFF,"nActEm018::SearchLife",
2E76513D,CRC2,FFFFFFFF,"nActEm018::SearchLife2",
597161AB,CRC2,FFFFFFFF,"nActEm018::SearchLife3",
C715F408,CRC2,FFFFFFFF,"nActEm018::SearchLife4",
B012C49E,CRC2,FFFFFFFF,"nActEm018::SearchLife5",
76AB94BF,CRC2,FFFFFFFF,"nActEm018::SearchFly",
937F5409,CRC2,FFFFFFFF,"nActEm018::SearchFly2",
E478649F,CRC2,FFFFFFFF,"nActEm018::SearchFly3",
7A1CF13C,CRC2,FFFFFFFF,"nActEm018::SearchFly4",
D1BC1AA,CRC2,FFFFFFFF,"nActEm018::SearchFly5",
6725CA14,CRC2,FFFFFFFF,"nActEm018::NormalTurn",
F5B8FC09,CRC2,FFFFFFFF,"nActEm018::NormalTurnFly",
C8DA3BA3,CRC2,FFFFFFFF,"nActEm018::QuickTurnFly",
ACCE4873,CRC2,FFFFFFFF,"nActEm018::ShortBackStepNoTurn",
D1FA1B21,CRC2,FFFFFFFF,"nActEm018::ShortBackStepTurn",
5C2C39BC,CRC2,FFFFFFFF,"nActEm018::BackTurnFly",
94E024A8,CRC2,FFFFFFFF,"nActEm018::SnakeTurnStepFlyR",
6EEF19CB,CRC2,FFFFFFFF,"nActEm018::SnakeTurnStepFlyL",
619E9F4E,CRC2,FFFFFFFF,"nActEm018::LostSearch",
FA1D9356,CRC2,FFFFFFFF,"nActEm018::HalfLostSearchFront",
5F730497,CRC2,FFFFFFFF,"nActEm018::HalfLostSearchBack",
C5DDFBB9,CRC2,FFFFFFFF,"nActEm018::HalfLostSearchFrontFly",
C1BA57E9,CRC2,FFFFFFFF,"nActEm018::HalfLostSearchBackFly",
771D9F53,CRC2,FFFFFFFF,"nActEm018::SniffS",
FA1592A6,CRC2,FFFFFFFF,"nActEm018::SniffL",
B4548B91,CRC2,FFFFFFFF,"nActEm018::SniffCombatS",
395C8664,CRC2,FFFFFFFF,"nActEm018::SniffCombatL",
6FA376D3,CRC2,FFFFFFFF,"nActEm018::SniffSFly",
67D9311A,CRC2,FFFFFFFF,"nActEm018::SniffLFly",
B725C22E,CRC2,FFFFFFFF,"nActEm018::Refresh",
149D1697,CRC2,FFFFFFFF,"nActEm018::RefreshFly",
2968E50,CRC2,FFFFFFFF,"nActEm018::Wait",
4C3DF2B3,CRC2,FFFFFFFF,"nActEm018::Intimidation",
2D7C936A,CRC2,FFFFFFFF,"nActEm018::IntimidationFly",
996396A7,CRC2,FFFFFFFF,"nActEm018::SunbathEnd",
CD5D1B1D,CRC2,FFFFFFFF,"nActEm018::Discover",
AE13A4FB,CRC2,FFFFFFFF,"nActEm018::AngryStart",
75E787E,CRC2,FFFFFFFF,"nActEm018::RollingTailAttack_L",
FD51451D,CRC2,FFFFFFFF,"nActEm018::RollingTailAttack_R",
8A69E18,CRC2,FFFFFFFF,"nActEm018::HighPowerBreath",
EDE608BF,CRC2,FFFFFFFF,"nActEm018::BindVoice",
A81C5243,CRC2,FFFFFFFF,"nActEm018::LowTailAttackFlyL",
52136F20,CRC2,FFFFFFFF,"nActEm018::LowTailAttackFlyR",
24689B61,CRC2,FFFFFFFF,"nActEm018::DamageIvyEnd",
241281BD,CRC2,FFFFFFFF,"nActEm018::Die",
CA897502,CRC2,FFFFFFFF,"nActEm018::DieHoleFall",
AAFC3810,CRC2,FFFFFFFF,"nActEm018::DamageLowFly",
34B08867,CRC2,FFFFFFFF,"nActEm018::DamageHighFly",
8B17D0B,CRC2,FFFFFFFF,"nActEm018::RideRageHead",
74EA8025,CRC2,FFFFFFFF,"nActEm018::RideRageBody",
8DE8EC06,CRC2,FFFFFFFF,"nActEm018::RideRageBodyLv2",
D3753FCA,CRC2,FFFFFFFF,"nActEm018::RideRageTail",
3CCDDED6,CRC2,FFFFFFFF,"nActEm018::DamageRideAccept",
E7EC0363,CRC2,FFFFFFFF,"nActEm018::DamageRideAcceptFly",
13862135,CRC2,FFFFFFFF,"nActEm018::DamageFlash",
A35CB8A0,CRC2,FFFFFFFF,"nActEm018::Idle",
33F78ED,CRC2,FFFFFFFF,"nActEm018::IdleFly",
F2E977E0,CRC2,FFFFFFFF,"nActEm018::Walk",
D01860F5,CRC2,FFFFFFFF,"nActEm018::WalkTired",
7BBEC95C,CRC2,FFFFFFFF,"nActEm018::WalkCombat",
9E49D882,CRC2,FFFFFFFF,"nActEm018::FoxWalk",
E416D0B5,CRC2,FFFFFFFF,"nActEm018::Dash",
525780C8,CRC2,FFFFFFFF,"nActEm018::DashTired",
2354CAAD,CRC2,FFFFFFFF,"nActEm018::DashCombat",
9FED16B0,CRC2,FFFFFFFF,"nActEm018::TakeOff",
DE025C2F,CRC2,FFFFFFFF,"nActEm018::TakeOffSwitchPatternByDist",
9537FFAB,CRC2,FFFFFFFF,"nActEm018::TakeOffSwitchPatternAdjust",
389EACC0,CRC2,FFFFFFFF,"nActEm018::Landing",
8EF90FA3,CRC2,FFFFFFFF,"nActEm018::Glide",
3622DC3B,CRC2,FFFFFFFF,"nActEm018::GlideCombat",
8A39717B,CRC2,FFFFFFFF,"nActEm018::GlideCombatUseOnlyGroundNavi",
19CBF9E6,CRC2,FFFFFFFF,"nActEm018::GlideDirectMove",
FC1889AB,CRC2,FFFFFFFF,"nActEm018::SuddenRise",
12B374CF,CRC2,FFFFFFFF,"nActEm018::SuddenDrop",
7AE26E8F,CRC2,FFFFFFFF,"nActEm018::SuddenDropFromGlide",
E0A38F7A,CRC2,FFFFFFFF,"nActEm018::DashTight",
7B787C75,CRC2,FFFFFFFF,"nActEm018::DashTunnel",
97E14E81,CRC2,FFFFFFFF,"nActEm018::GateBreak",
3E2487F1,CRC2,FFFFFFFF,"nActEm018::DashTightFly",
D4773D8C,CRC2,FFFFFFFF,"nActEm018::DashTightFlyMain",
1BE87975,CRC2,FFFFFFFF,"nActEm018::DashTunnelFly",
255D0E3F,CRC2,FFFFFFFF,"nActEm018::DashTunnelFlyMain",
CD86DD04,CRC2,FFFFFFFF,"nActEm018::GateBreakFly",
24B1FF42,CRC2,FFFFFFFF,"nActEm018::QuickTurn",
4F37B3E,CRC2,FFFFFFFF,"nActEm018::ShortBackStep",
EE6AFAC1,CRC2,FFFFFFFF,"nActEm018::CombatTurn90_180",
D8CB0BA3,CRC2,FFFFFFFF,"nActEm018::Jump",
85313644,CRC2,FFFFFFFF,"nActEm018::JumpUp",
6E04ED70,CRC2,FFFFFFFF,"nActEm018::JumpDown",
97B6E617,CRC2,FFFFFFFF,"nActEm018::JumpAttackWallUp",
794123B4,CRC2,FFFFFFFF,"nActEm018::JumpAttackWallDown",
229EDE5E,CRC2,FFFFFFFF,"nActEm018::GlideWallDown",
1F305F56,CRC2,FFFFFFFF,"nActEm018::GlideWallUp",
59B9BAED,CRC2,FFFFFFFF,"nActEm018::DoubleFloorUp",
F5CFF953,CRC2,FFFFFFFF,"nActEm018::DoubleFloorDown",
A7BB7892,CRC2,FFFFFFFF,"nActEm018::CutBite",
639ACDA1,CRC2,FFFFFFFF,"nActEm018::Marking",
69655833,CRC2,FFFFFFFF,"nActEm018::Marking2",
FC18DBCB,CRC2,FFFFFFFF,"nActEm018::NormalBreath",
3CF16D21,CRC2,FFFFFFFF,"nActEm018::NormalBreathShot",
E555BF04,CRC2,FFFFFFFF,"nActEm018::ComboBreath",
7CBD6905,CRC2,FFFFFFFF,"nActEm018::ComboBreathShot",
48ECB120,CRC2,FFFFFFFF,"nActEm018::ThreeWayBreath",
18A3E50B,CRC2,FFFFFFFF,"nActEm018::BreathFly",
2A78C6B,CRC2,FFFFFFFF,"nActEm018::BackStepBreathToFly",
19637E19,CRC2,FFFFFFFF,"nActEm018::BackStepBreathToGround",
E8605CF2,CRC2,FFFFFFFF,"nActEm018::PeckingWalk",
2648D89B,CRC2,FFFFFFFF,"nActEm018::PeckingStep",
F6B06EC2,CRC2,FFFFFFFF,"nActEm018::CornerTurnWalkBreath",
9F5D244C,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkBreathL",
6552192F,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkBreathR",
EA81DAAC,CRC2,FFFFFFFF,"nActEm018::CornerTurnWalkPecking",
873214FE,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkPeckingWalkL",
7D3D299D,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkPeckingWalkR",
B392E586,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkPeckingStepL",
499DD8E5,CRC2,FFFFFFFF,"nActEm018::ToCornerTurnWalkPeckingStepR",
8A4BD35A,CRC2,FFFFFFFF,"nActEm018::Rush",
DBFFECB,CRC2,FFFFFFFF,"nActEm018::RushStop",
C46CF546,CRC2,FFFFFFFF,"nActEm018::RushStop2",
B36BC5D0,CRC2,FFFFFFFF,"nActEm018::RushStop3",
49D0AB85,CRC2,FFFFFFFF,"nActEm018::RushSlip",
8DF3B13A,CRC2,FFFFFFFF,"nActEm018::DoublePeck",
3162E56B,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackL",
CB6DD808,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackR",
32461E81,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckTurn",
7E4BDA2D,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondL",
8444E74E,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondR",
F92EE959,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondBackL",
321D43A,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondBackR",
37BDD31F,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondTiredL",
CDB2EE7C,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondTiredR",
E3AFC518,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondBackTiredL",
19A0F87B,CRC2,FFFFFFFF,"nActEm018::ToDoublePeckAttackSecondBackTiredR",
AA2513FC,CRC2,FFFFFFFF,"nActEm018::Somersault",
6D24B852,CRC2,FFFFFFFF,"nActEm018::ToSomersault",
9F56075A,CRC2,FFFFFFFF,"nActEm018::SomersaultToFly",
4F529317,CRC2,FFFFFFFF,"nActEm018::ToSomersaultToFly",
79CCF181,CRC2,FFFFFFFF,"nActEm018::DoubleSomersault",
7171C838,CRC2,FFFFFFFF,"nActEm018::ToDoubleSomersault",
B78D56B8,CRC2,FFFFFFFF,"nActEm018::ToDoubleSomersaultSecond",
6B4C4BA2,CRC2,FFFFFFFF,"nActEm018::TakeOffGlideSomersault",
F1299CCC,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultFly",
FD241747,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultMove",
65A9272A,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultAttack",
832B471D,CRC2,FFFFFFFF,"nActEm018::TakeOffGlideSomersaultToFly",
C56106FD,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultToFlyFly",
ACCE5FE7,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultToFlyMove",
B3A9038B,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideSomersaultToFlyAttack",
916858F2,CRC2,FFFFFFFF,"nActEm018::TakeOffGlideDoubleSomersault",
42CA611,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideDoubleSomersaultFly",
5B3BC14,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideDoubleSomersaultMove",
B53BAB4A,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideDoubleSomersaultAttack",
44E49718,CRC2,FFFFFFFF,"nActEm018::ToTakeOffGlideDoubleSomersaultSecond",
515AD85D,CRC2,FFFFFFFF,"nActEm018::GlideSomersault",
F956A70D,CRC2,FFFFFFFF,"nActEm018::ToGlideSomersaultMove",
DBB8CF60,CRC2,FFFFFFFF,"nActEm018::GlideSomersaultToFly",
90E628AF,CRC2,FFFFFFFF,"nActEm018::ToGlideSomersaultToFlyMove",
BF84C6FB,CRC2,FFFFFFFF,"nActEm018::GlideDoubleSomersault",
7D885DC1,CRC2,FFFFFFFF,"nActEm018::ToGlideDoubleSomersaultMove",
C2AF6742,CRC2,FFFFFFFF,"nActEm018::SomersaultKickFly",
701AD153,CRC2,FFFFFFFF,"nActEm018::ToSomersaultKickFly",
5C171481,CRC2,FFFFFFFF,"nActEm018::SomersaultKickFlyToLanding",
D27A4FEA,CRC2,FFFFFFFF,"nActEm018::ToSomersaultKickFlyToLanding",
3C66CF25,CRC2,FFFFFFFF,"nActEm018::SpecialAttack",
BCAA00A2,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackRise",
8B0FEA08,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackPreFall",
9D3C3580,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackMain",
CCA2F4C8,CRC2,FFFFFFFF,"nActEm018::KickProgressFlyL",
36ADC9AB,CRC2,FFFFFFFF,"nActEm018::KickProgressFlyR",
BADB0004,CRC2,FFFFFFFF,"nActEm018::KickProgressFlySRangeL",
40D43D67,CRC2,FFFFFFFF,"nActEm018::KickProgressFlySRangeR",
505CA4F9,CRC2,FFFFFFFF,"nActEm018::AdjustBite",
27298E3B,CRC2,FFFFFFFF,"nActEm018::FrontAttack",
1DDABE7F,CRC2,FFFFFFFF,"nActEm018::DamageDropBase",
C353C1C2,CRC2,FFFFFFFF,"nActEm018::DamageDropToGround",
BE4A2AB3,CRC2,FFFFFFFF,"nActEm018::DamageLow",
D092B8C2,CRC2,FFFFFFFF,"nActEm018::DamageHigh",
C4396C47,CRC2,FFFFFFFF,"nActEm018::DamageIvy",
771E2B63,CRC2,FFFFFFFF,"nActEm018::DamageIvyFly",
3E6208DF,CRC2,FFFFFFFF,"nActEm018::DamageFlashFly",
FEEA797E,CRC2,FFFFFFFF,"nActEm018::DamageFlashFlyG",
44C6BDB2,CRC2,FFFFFFFF,"nActEm018::DamageSound",
7130810B,CRC2,FFFFFFFF,"nActEm018::DamageSoundFly",
D2E38D99,CRC2,FFFFFFFF,"nActEm018::DamageStun",
D16ACA28,CRC2,FFFFFFFF,"nActEm018::DamageStunFly",
B75198E4,CRC2,FFFFFFFF,"nActEm018::DamageStunFlyLoop",
30D824F,CRC2,FFFFFFFF,"nActEm018::DamageParalyse",
984450CB,CRC2,FFFFFFFF,"nActEm018::DamageParalyseFly",
8718BB0C,CRC2,FFFFFFFF,"nActEm018::DamageParalyseFlyLoop",
B37BBC9A,CRC2,FFFFFFFF,"nActEm018::DamageSleep",
EBA568D4,CRC2,FFFFFFFF,"nActEm018::DamageSleepFly",
2B73AAC6,CRC2,FFFFFFFF,"nActEm018::DamageSleepFlyLoop",
B8D3D8D6,CRC2,FFFFFFFF,"nActEm018::DamageSleepEnd",
E5C41866,CRC2,FFFFFFFF,"nActEm018::DamageTrapParalyse",
608FCF49,CRC2,FFFFFFFF,"nActEm018::DamageTrapFall",
6340C3E7,CRC2,FFFFFFFF,"nActEm018::DamageFloorFall",
F31605C2,CRC2,FFFFFFFF,"nActEm018::DamageTrapFallParalyse",
FC89E9C7,CRC2,FFFFFFFF,"nActEm018::DamageTrapFallSleep",
FF44823A,CRC2,FFFFFFFF,"nActEm018::DamageTrapFallStun",
6195B8BF,CRC2,FFFFFFFF,"nActEm018::DamageTrapFallConditionEnd",
45602A90,CRC2,FFFFFFFF,"nActEm018::DamageTrapAvoid",
F486C51C,CRC2,FFFFFFFF,"nActEm018::DamageCapture",
30256070,CRC2,FFFFFFFF,"nActEm018::DamageCaptureFalled",
6D9C6F17,CRC2,FFFFFFFF,"nActEm018::DamageTailBreak",
963301DE,CRC2,FFFFFFFF,"nActEm018::DamageTailBreakFly",
2B2F55B1,CRC2,FFFFFFFF,"nActEm018::DamageWaterSlide",
B3FABA7,CRC2,FFFFFFFF,"nActEm018::DamageWaterSlideFall",
A45168BA,CRC2,FFFFFFFF,"nActEm018::DamageQuicksandSlide",
3C3690AC,CRC2,FFFFFFFF,"nActEm018::DamageQuicksandSlideFall",
2AE6C64E,CRC2,FFFFFFFF,"nActEm018::DamageTrapCat",
3D68CCAC,CRC2,FFFFFFFF,"nActEm018::DamageDown",
DC5BC88C,CRC2,FFFFFFFF,"nActEm018::DamageRideDown",
E4B0D375,CRC2,FFFFFFFF,"nActEm018::DamageTrapMask",
A7C8934E,CRC2,FFFFFFFF,"nActEm018::DamageTrapMaskFly",
16DEE735,CRC2,FFFFFFFF,"nActEm018::DamageRock",
C672A1D4,CRC2,FFFFFFFF,"nActEm018::DamageRockFly",
C6599A59,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabTurnL",
3C56A73A,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabTurnR",
7B26887D,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabCarry",
1073F0A4,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabHitWall",
DE2614FA,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabHitGimmick",
F81E889B,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabFalldown",
C338868C,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabCarryInFly",
4CFC7774,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabTurnInFly_L",
B6F34A17,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabTurnInFly_R",
227B17BC,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabHitGroundInFly",
F9BA8411,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabChance",
C9E1CC74,CRC2,FFFFFFFF,"nActEm018::DamageClawGrabChanceExtend",
27FDA185,CRC2,FFFFFFFF,"nActEm018::DamageOtomoMine",
863BC6B9,CRC2,FFFFFFFF,"nActEm018::DamageDragonCannon",
72A240B4,CRC2,FFFFFFFF,"nActEm018::DamageDragonCannonFly",
64C89052,CRC2,FFFFFFFF,"nActEm018::Drink",
87B94170,CRC2,FFFFFFFF,"nActEm018::Eat",
2C68C793,CRC2,FFFFFFFF,"nActEm018::EatStamina",
6645122F,CRC2,FFFFFFFF,"nActEm018::Sleep",
8AA36834,CRC2,FFFFFFFF,"nActEm018::SleepEnd",
3AA5E944,CRC2,FFFFFFFF,"nActEm018::Sunbath",
87FF7981,CRC2,FFFFFFFF,"nActEm018::RideRageCrashHead",
FB3AA756,CRC2,FFFFFFFF,"nActEm018::RideRageCrashHeadLv2",
FBA484AF,CRC2,FFFFFFFF,"nActEm018::RideRageCrashBody",
9442DB4C,CRC2,FFFFFFFF,"nActEm018::RideRageCrashBodyLv2",
5C3B3B40,CRC2,FFFFFFFF,"nActEm018::RideRageCrashTail",
351170D4,CRC2,FFFFFFFF,"nActEm018::RideRageCrashTailLv2",
408F1118,CRC2,FFFFFFFF,"nActEm018::RideTired",
41967CFE,CRC2,FFFFFFFF,"nActEm018::DyingWalk",
B13A4251,CRC2,FFFFFFFF,"nActEm018::DyingWalkFly",
6AC8309C,CRC2,FFFFFFFF,"nActEm018::DyingGlideDirectMove",
9CF95047,CRC2,FFFFFFFF,"nActEm018::DyingSleep",
8821A964,CRC2,FFFFFFFF,"nActEm018::DieFly",
D69193EB,CRC2,FFFFFFFF,"nActEm018::DieDown",
3B31C455,CRC2,FFFFFFFF,"nActEm018::DieWaterSlideFall",
7C2B60A3,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057Mediation",
5FD16518,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057MediationReceiver",
86F96DE3,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057MediationFly",
6FED9376,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057MediationReceiverFly",
52CAC370,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057First",
C1D7F0A2,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057Second",
FFE4289F,CRC2,FFFFFFFF,"nActEm018::GrappleWithEm057End",
DB3468C4,CRC2,FFFFFFFF,"nActEm018::BindVoiceFly",
EAC3B25E,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathL",
10CC8F3D,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathR",
641040D5,CRC2,FFFFFFFF,"nActEm018::DoublePeckFly",
C7E158A,CRC2,FFFFFFFF,"nActEm018::FrontAttackToFly",
1E485E71,CRC2,FFFFFFFF,"nActEm018::MachinegunBreath",
835152E3,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathAdjustL",
795E6F80,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathAdjustR",
9D8AA740,CRC2,FFFFFFFF,"nActEm018::MachinegunBreathFly",
90A22DEA,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathAdjustFlyL",
6AAD1089,CRC2,FFFFFFFF,"nActEm018::ToMachinegunBreathAdjustFlyR",
D7C694A9,CRC2,FFFFFFFF,"nActEm018::RoundMachinegunBreath",
7F57FF96,CRC2,FFFFFFFF,"nActEm018::RoundMachinegunBreathRev",
250552E2,CRC2,FFFFFFFF,"nActEm018::RoundMachinegunBreathFly",
B33E159,CRC2,FFFFFFFF,"nActEm018::RoundMachinegunBreathRevFly",
42B3979A,CRC2,FFFFFFFF,"nActEm018::SpecialAttackFly",
76237DDE,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackFlyRise",
D81147C9,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackFlyPreFall",
57B548FC,CRC2,FFFFFFFF,"nActEm018::ToSpecialAttackFlyMain",
7C645A75,CRC2,FFFFFFFF,"nActEm018::ApproachPeckFly",
A4E609D3,CRC2,FFFFFFFF,"nActEm018::ToApproachPeckFlyAttack",
